업태구분명,소재지전체주소
통닭(치킨),서울특별시 광진구 자양동 79-2번지 
호프/통닭,서울특별시 광진구 자양동 608-19번지 
호프/통닭,서울특별시 광진구 자양동 623-19번지 
호프/통닭,서울특별시 광진구 자양동 7-30 
통닭(치킨),서울특별시 광진구 광장동 582번지 
호프/통닭,서울특별시 광진구 중곡동 193-50번지 2층 
호프/통닭,서울특별시 광진구 광장동 320-15번지 
호프/통닭,서울특별시 광진구 구의동 243-31번지 2층 
호프/통닭,서울특별시 광진구 자양동 553-501번지 삼희빌딩108호 
호프/통닭,서울특별시 광진구 화양동 3-43번지 
호프/통닭,서울특별시 광진구 자양동 680-72 (1층) 
통닭(치킨),서울특별시 광진구 중곡동 76-1번지 
통닭(치킨),서울특별시 광진구 자양동 553-260번지 
호프/통닭,서울특별시 광진구 구의동 251-104번지 지하1층 
호프/통닭,서울특별시 광진구 구의동 229-45번지 
호프/통닭,서울특별시 광진구 구의동 217-19 
호프/통닭,서울특별시 광진구 중곡동 79-23번지 
호프/통닭,서울특별시 광진구 화양동 111-185번지 
호프/통닭,서울특별시 광진구 중곡동 639-1 
호프/통닭,서울특별시 광진구 자양동 616-14번지 2층 
호프/통닭,서울특별시 광진구 자양동 610-44 
호프/통닭,서울특별시 광진구 구의동 246-18번지 
호프/통닭,서울특별시 광진구 자양동 646-23번지 
통닭(치킨),서울특별시 광진구 구의동 610-1번지 현대아파트 6단지 상가1층 102호 
호프/통닭,서울특별시 광진구 구의동 217-15번지 (3층) 
호프/통닭,서울특별시 광진구 자양동 25-4번지 (2층) 
호프/통닭,"서울특별시 광진구 자양동 510-5번지 이튼타워리버 1지구상가 112,113호 "
호프/통닭,서울특별시 광진구 자양동 6-39번지 지하1층 
통닭(치킨),서울특별시 광진구 자양동 651-36번지 
호프/통닭,서울특별시 광진구 자양동 9-31번지 (지하1층) 
호프/통닭,서울특별시 광진구 군자동 474-40번지 
호프/통닭,서울특별시 광진구 자양동 236-127번지 
호프/통닭,서울특별시 광진구 중곡동 564-11번지 
호프/통닭,서울특별시 광진구 화양동 111-49번지 
호프/통닭,서울특별시 광진구 화양동 6-2번지 외1필지 연한빌딩지하 B1 
호프/통닭,서울특별시 광진구 화양동 11-16번지 
호프/통닭,서울특별시 광진구 구의동 252-81번지 (2층) 
호프/통닭,서울특별시 광진구 화양동 46-63번지 (2층) 
호프/통닭,서울특별시 광진구 화양동 9-91번지 외 2필지 
호프/통닭,서울특별시 광진구 화양동 31-1 
호프/통닭,"서울특별시 광진구 화양동 21-14번지 ,15 "
호프/통닭,서울특별시 광진구 중곡동 241-2번지 
호프/통닭,"서울특별시 광진구 자양동 3-3번지 (1,2층) "
호프/통닭,서울특별시 광진구 화양동 5-6번지 
호프/통닭,서울특별시 광진구 자양동 2-14번지 
호프/통닭,서울특별시 광진구 구의동 236-31번지 
호프/통닭,서울특별시 광진구 군자동 361-27 (지층1호) 
호프/통닭,서울특별시 광진구 중곡동 639-1번지 
호프/통닭,서울특별시 광진구 자양동 2-53번지 
호프/통닭,서울특별시 광진구 중곡동 211-28번지 
호프/통닭,"서울특별시 광진구 화양동 206번지 지하1층,지상1층 "
호프/통닭,서울특별시 광진구 중곡동 231-8번지 
호프/통닭,서울특별시 광진구 구의동 220-38번지 
호프/통닭,서울특별시 광진구 화양동 11-30번지 (2층) 
통닭(치킨),서울특별시 광진구 군자동 2-52번지 
호프/통닭,서울특별시 광진구 구의동 48-1번지 
호프/통닭,서울특별시 광진구 화양동 9-91번지 
호프/통닭,서울특별시 광진구 구의동 252-57번지 2층 
호프/통닭,서울특별시 광진구 중곡동 196-36번지 
호프/통닭,서울특별시 광진구 구의동 631-1번지 프라임상가 1층105호 
호프/통닭,서울특별시 광진구 중곡동 43-20번지 
통닭(치킨),서울특별시 광진구 중곡동 39-30번지 
호프/통닭,서울특별시 광진구 중곡동 557-4번지 
통닭(치킨),서울특별시 광진구 구의동 250-41번지 
호프/통닭,서울특별시 광진구 자양동 634-21번지 
호프/통닭,서울특별시 광진구 자양동 9-29번지 (2층) 
호프/통닭,서울특별시 광진구 광장동 185-2번지 3층 
호프/통닭,서울특별시 광진구 화양동 11-1번지 (3층) 
호프/통닭,"서울특별시 광진구 능동 235-1번지 (지하1층, 1층) "
호프/통닭,서울특별시 광진구 군자동 471-1 
호프/통닭,서울특별시 광진구 중곡동 245-22번지 
호프/통닭,서울특별시 광진구 광장동 244-6번지 
호프/통닭,서울특별시 광진구 화양동 8-91번지 지하1층 
호프/통닭,서울특별시 광진구 자양동 652-44번지 
호프/통닭,서울특별시 광진구 중곡동 175-89번지 (지하1층) 
호프/통닭,서울특별시 광진구 화양동 46-3번지 
호프/통닭,서울특별시 광진구 중곡동 649-4번지 지하1층 
통닭(치킨),서울특별시 광진구 구의동 217-15번지 
호프/통닭,서울특별시 광진구 중곡동 579-1번지 동방프라자 1층 112호 
호프/통닭,서울특별시 광진구 자양동 74-14번지 
호프/통닭,서울특별시 광진구 구의동 217-15번지 2층 
호프/통닭,서울특별시 광진구 구의동 242-8번지 
호프/통닭,서울특별시 광진구 자양동 650-29번지 
호프/통닭,서울특별시 광진구 자양동 626-1번지 
호프/통닭,서울특별시 광진구 자양동 74-14 1층4호 
호프/통닭,서울특별시 광진구 자양동 9-1번지 
호프/통닭,서울특별시 광진구 자양동 655-21번지 
통닭(치킨),서울특별시 광진구 중곡동 192-7번지 
통닭(치킨),서울특별시 광진구 자양동 629-40번지 
호프/통닭,서울특별시 광진구 자양동 11-11번지 
호프/통닭,서울특별시 광진구 중곡동 164-8 (지하1층) 
호프/통닭,서울특별시 광진구 화양동 16-1번지 
호프/통닭,서울특별시 광진구 중곡동 142-21번지 
호프/통닭,서울특별시 광진구 자양동 52-3번지 
호프/통닭,서울특별시 광진구 중곡동 117-33번지 (2층) 
호프/통닭,서울특별시 광진구 중곡동 161-27번지 
호프/통닭,서울특별시 광진구 자양동 607-36번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 292번지 
호프/통닭,서울특별시 광진구 중곡동 240-5번지 
호프/통닭,서울특별시 광진구 중곡동 93-25 
호프/통닭,서울특별시 광진구 구의동 257-92번지 (지하1층) 
호프/통닭,서울특별시 광진구 구의동 250-41번지 
호프/통닭,서울특별시 광진구 화양동 47-15번지 
호프/통닭,서울특별시 광진구 구의동 221-40번지 
통닭(치킨),서울특별시 광진구 중곡동 624-4번지 
호프/통닭,서울특별시 광진구 화양동 9-37번지 (2층) 
호프/통닭,서울특별시 광진구 구의동 226-24번지 
호프/통닭,서울특별시 광진구 자양동 236-127번지 
호프/통닭,서울특별시 광진구 구의동 55-24번지 
호프/통닭,서울특별시 광진구 구의동 243-76번지 지하1층 
호프/통닭,서울특별시 광진구 자양동 618-37번지 
호프/통닭,서울특별시 광진구 구의동 547번지 강변현대하이엘 105호 
호프/통닭,서울특별시 광진구 화양동 11-2번지 
호프/통닭,서울특별시 광진구 자양동 604번지 
호프/통닭,서울특별시 광진구 자양동 223-4 
호프/통닭,서울특별시 광진구 화양동 220번지 (지하1층) 
호프/통닭,서울특별시 광진구 자양동 602번지 1층 12호
호프/통닭,서울특별시 광진구 자양동 855 이튼타워리버3차 101호
호프/통닭,서울특별시 광진구 구의동 246-6번지 
호프/통닭,서울특별시 광진구 구의동 218-11번지 (2층) 
호프/통닭,서울특별시 광진구 화양동 112-12번지 (2층) 
호프/통닭,서울특별시 광진구 자양동 624-45번지 
호프/통닭,서울특별시 광진구 구의동 234-9번지 
호프/통닭,서울특별시 광진구 중곡동 192-7번지 (2층) 
호프/통닭,서울특별시 광진구 화양동 220-0번지 
호프/통닭,서울특별시 광진구 구의동 257-103번지 
호프/통닭,서울특별시 광진구 자양동 24-5 
호프/통닭,서울특별시 광진구 구의동 200-21번지 2층 
호프/통닭,서울특별시 광진구 중곡동 231-33번지 
호프/통닭,"서울특별시 광진구 자양동 1-7번지 ,1 "
호프/통닭,서울특별시 광진구 자양동 847-9번지 (지1층) 
호프/통닭,서울특별시 광진구 군자동 1-11번지 101호 
호프/통닭,서울특별시 광진구 자양동 606-11번지 
호프/통닭,서울특별시 광진구 자양동 679-28번지 
호프/통닭,서울특별시 광진구 중곡동 165-10번지 
호프/통닭,서울특별시 광진구 자양동 25-1번지 
통닭(치킨),서울특별시 광진구 중곡동 92-15번지 (1층) 
호프/통닭,서울특별시 광진구 구의동 246-14번지 크레신타워Ⅲ 109호 
호프/통닭,서울특별시 광진구 구의동 16-18번지 
호프/통닭,서울특별시 광진구 화양동 12-30번지 3층 
호프/통닭,서울특별시 광진구 중곡동 62-7번지 1층 
통닭(치킨),서울특별시 광진구 화양동 18-26 
호프/통닭,서울특별시 광진구 중곡동 92-47번지 
통닭(치킨),서울특별시 광진구 구의동 49-3번지 1층 
호프/통닭,서울특별시 광진구 중곡동 210-7번지 
호프/통닭,서울특별시 광진구 자양동 2-35번지 
호프/통닭,서울특별시 광진구 구의동 242-19번지 
호프/통닭,서울특별시 광진구 구의동 246-12번지 (지하1층) 
호프/통닭,서울특별시 광진구 자양동 202-5번지 
호프/통닭,"서울특별시 광진구 자양동 2-9번지 (2,3층) "
호프/통닭,서울특별시 광진구 중곡동 93-32번지 2층 
호프/통닭,서울특별시 광진구 자양동 665-15번지 지하1층 
호프/통닭,서울특별시 광진구 중곡동 38-17번지 
호프/통닭,서울특별시 광진구 화양동 33-7번지 
호프/통닭,서울특별시 광진구 구의동 257-72번지 (지하1층) 
호프/통닭,서울특별시 광진구 화양동 47-71번지 
호프/통닭,서울특별시 광진구 군자동 49-9 
호프/통닭,서울특별시 광진구 중곡동 240-18번지 
호프/통닭,서울특별시 광진구 자양동 239-1번지 
호프/통닭,서울특별시 광진구 중곡동 636-9번지 
호프/통닭,서울특별시 광진구 자양동 236-127번지 (2층) 
호프/통닭,서울특별시 광진구 중곡동 173-2번지 
호프/통닭,서울특별시 광진구 화양동 116-1 
호프/통닭,서울특별시 광진구 중곡동 47-19번지 
호프/통닭,서울특별시 광진구 군자동 361-25번지 2층 
호프/통닭,서울특별시 광진구 자양동 224-24번지 
호프/통닭,서울특별시 광진구 자양동 603-25번지 
호프/통닭,서울특별시 광진구 구의동 252-6번지 
호프/통닭,서울특별시 광진구 화양동 112-12번지 (3층) 
호프/통닭,서울특별시 광진구 구의동 243-61번지 
호프/통닭,서울특별시 광진구 광장동 114번지 
호프/통닭,서울특별시 광진구 자양동 616-14번지 
호프/통닭,서울특별시 광진구 자양동 652-25번지 
호프/통닭,서울특별시 광진구 화양동 18-3번지 지하1층 
호프/통닭,서울특별시 광진구 자양동 12-1번지 
호프/통닭,서울특별시 광진구 중곡동 48-1번지 
호프/통닭,서울특별시 광진구 자양동 652-0번지 
호프/통닭,서울특별시 광진구 중곡동 240-4번지 
호프/통닭,서울특별시 광진구 중곡동 150-106번지 
호프/통닭,서울특별시 광진구 중곡동 613-11번지 
호프/통닭,서울특별시 광진구 자양동 612-32번지 
호프/통닭,서울특별시 광진구 광장동 326-13번지 
호프/통닭,서울특별시 광진구 자양동 216-21번지 (2층) 
호프/통닭,서울특별시 광진구 중곡동 198-1번지 
호프/통닭,서울특별시 광진구 중곡동 193-57번지 (지상2층) 
통닭(치킨),서울특별시 광진구 구의동 546-4번지 T/M21판매동지하1층A-024호 
호프/통닭,서울특별시 광진구 중곡동 126-2번지 
통닭(치킨),서울특별시 광진구 자양동 612-32번지 
통닭(치킨),서울특별시 광진구 구의동 67-13번지 (1층) 
호프/통닭,서울특별시 광진구 구의동 611-0번지 강변상가 201호 
호프/통닭,서울특별시 광진구 구의동 252-115번지 지하1층 
호프/통닭,서울특별시 광진구 중곡동 256-5번지 
호프/통닭,"서울특별시 광진구 중곡동 150-225번지 , 365 "
호프/통닭,서울특별시 광진구 자양동 553-370번지 
호프/통닭,서울특별시 광진구 자양동 42-4번지 
호프/통닭,서울특별시 광진구 자양동 45-34번지 
호프/통닭,서울특별시 광진구 자양동 236-14번지 
통닭(치킨),서울특별시 광진구 군자동 100-17번지 
호프/통닭,서울특별시 광진구 중곡동 613-11번지 
호프/통닭,서울특별시 광진구 화양동 17-49번지 
호프/통닭,서울특별시 광진구 능동 279-5번지 (12층) 
호프/통닭,서울특별시 광진구 화양동 8-58 2층 
호프/통닭,서울특별시 광진구 화양동 32-2번지 
호프/통닭,서울특별시 광진구 자양동 685-37번지 
호프/통닭,서울특별시 광진구 중곡동 257-8번지 
호프/통닭,서울특별시 광진구 자양동 553-48번지 
호프/통닭,서울특별시 광진구 중곡동 78-11번지 지하1층 
호프/통닭,서울특별시 광진구 중곡동 192-7번지 
호프/통닭,서울특별시 광진구 중곡동 242-1번지 
호프/통닭,서울특별시 광진구 화양동 116-5번지 
호프/통닭,서울특별시 광진구 중곡동 91-54번지 
호프/통닭,서울특별시 광진구 화양동 118-5번지 
통닭(치킨),서울특별시 광진구 중곡동 612-3번지 
호프/통닭,서울특별시 광진구 화양동 46-63번지 2층 
호프/통닭,서울특별시 광진구 구의동 221-61 
호프/통닭,서울특별시 광진구 자양동 197-4번지 
호프/통닭,서울특별시 광진구 구의동 228-3 
통닭(치킨),서울특별시 광진구 광장동 463-3번지 (진넥스크리닉센터102호) 
호프/통닭,서울특별시 광진구 화양동 114-12번지 (지하1층) 
호프/통닭,"서울특별시 광진구 자양동 779-8번지 (103,104호) "
호프/통닭,서울특별시 광진구 화양동 41-2번지 2층 
호프/통닭,서울특별시 광진구 자양동 652 
호프/통닭,서울특별시 광진구 자양동 236-26번지 
호프/통닭,서울특별시 광진구 화양동 192번지 
호프/통닭,서울특별시 광진구 자양동 650-46번지 
호프/통닭,서울특별시 광진구 중곡동 150-254번지 
통닭(치킨),서울특별시 광진구 광장동 581 1층비5호 
호프/통닭,서울특별시 광진구 화양동 488-2번지 
호프/통닭,서울특별시 광진구 화양동 9-25번지 (2층) 
호프/통닭,서울특별시 광진구 중곡동 150-236번지 
호프/통닭,"서울특별시 광진구 화양동 6-2번지 외1필지연한빌딩701,702호 "
호프/통닭,서울특별시 광진구 화양동 504-2번지 
호프/통닭,서울특별시 광진구 화양동 46-63번지 
호프/통닭,서울특별시 광진구 구의동 251-62번지 
호프/통닭,서울특별시 광진구 자양동 43-36번지 지하1층 
호프/통닭,서울특별시 광진구 화양동 111-70번지 
호프/통닭,서울특별시 광진구 자양동 685-22번지 
호프/통닭,서울특별시 광진구 자양동 10-20번지 
호프/통닭,서울특별시 광진구 화양동 20-25번지 
호프/통닭,서울특별시 광진구 자양동 48-4번지 
호프/통닭,서울특별시 광진구 화양동 48-1번지 
호프/통닭,서울특별시 광진구 중곡동 50-3번지 
호프/통닭,서울특별시 광진구 구의동 64-11번지 
호프/통닭,서울특별시 광진구 중곡동 164-1번지 
호프/통닭,서울특별시 광진구 자양동 612-46번지 
호프/통닭,서울특별시 광진구 화양동 33-43번지 
호프/통닭,서울특별시 광진구 자양동 779-3번지 지하1층 
호프/통닭,서울특별시 광진구 자양동 626-1번지 
통닭(치킨),서울특별시 광진구 중곡동 165-18번지 
호프/통닭,서울특별시 광진구 광장동 288-17번지 
호프/통닭,서울특별시 광진구 중곡동 38-32번지 
호프/통닭,서울특별시 광진구 자양동 606-41번지 
호프/통닭,서울특별시 광진구 중곡동 39-30번지 (1층) 
호프/통닭,서울특별시 광진구 자양동 47-12번지 
호프/통닭,서울특별시 광진구 구의동 611-0번지 현대2단지 강변상가 106호 
호프/통닭,서울특별시 광진구 화양동 498-8번지 (지하1층) 
호프/통닭,서울특별시 광진구 자양동 507-6번지 이튼타워리버2차 101호
호프/통닭,서울특별시 광진구 구의동 246-72번지 (지하1층) 
호프/통닭,서울특별시 광진구 화양동 6-1번지 지하1층1호 
호프/통닭,서울특별시 광진구 화양동 111-36번지 
호프/통닭,서울특별시 광진구 중곡동 175-88번지 
호프/통닭,서울특별시 광진구 구의동 33-27번지 
호프/통닭,서울특별시 광진구 화양동 42-1번지 지하1층 
통닭(치킨),서울특별시 광진구 구의동 71-26번지 
호프/통닭,"서울특별시 광진구 화양동 6-2번지 외1필지 연한빌딩 501,502호 "
호프/통닭,서울특별시 광진구 광장동 244-6번지 
호프/통닭,서울특별시 광진구 화양동 46-3번지 
호프/통닭,서울특별시 광진구 구의동 243-7번지 (지하1층) 
호프/통닭,서울특별시 광진구 중곡동 220-45번지 
호프/통닭,서울특별시 광진구 중곡동 192-54번지 
통닭(치킨),서울특별시 광진구 자양동 553-139번지 
호프/통닭,서울특별시 광진구 구의동 599-0번지 
호프/통닭,서울특별시 광진구 화양동 481-1번지 
호프/통닭,서울특별시 광진구 자양동 606-40번지 
호프/통닭,서울특별시 광진구 화양동 5-31번지 
호프/통닭,서울특별시 광진구 능동 236-17번지 
호프/통닭,서울특별시 광진구 화양동 206-0번지 
통닭(치킨),서울특별시 광진구 자양동 553-36번지 
통닭(치킨),서울특별시 광진구 자양동 5-32번지 
호프/통닭,서울특별시 광진구 자양동 53-1번지 
호프/통닭,서울특별시 광진구 자양동 615-3번지 
호프/통닭,서울특별시 광진구 화양동 16-45번지 
호프/통닭,서울특별시 광진구 중곡동 124-59번지 
호프/통닭,서울특별시 광진구 자양동 645-4번지 
호프/통닭,서울특별시 광진구 중곡동 41-20번지 지하1층 
호프/통닭,서울특별시 광진구 화양동 20-20번지 
호프/통닭,서울특별시 광진구 화양동 7-44번지 5층 
호프/통닭,서울특별시 광진구 구의동 253-19번지 (104호) 
호프/통닭,서울특별시 광진구 중곡동 341-29번지 10층 
호프/통닭,서울특별시 광진구 화양동 11-2 
호프/통닭,서울특별시 광진구 자양동 550-1번지 
호프/통닭,서울특별시 광진구 구의동 242-80번지 
통닭(치킨),서울특별시 광진구 중곡동 109-28번지 
호프/통닭,"서울특별시 광진구 자양동 608-21번지 (104, 105호) "
호프/통닭,서울특별시 광진구 중곡동 92-47번지 
호프/통닭,서울특별시 광진구 구의동 246-31 
호프/통닭,서울특별시 광진구 중곡동 29-82번지 
호프/통닭,서울특별시 광진구 중곡동 636-9번지 
호프/통닭,서울특별시 광진구 화양동 2-45번지 
호프/통닭,서울특별시 광진구 중곡동 169-41번지 1층 
호프/통닭,서울특별시 광진구 화양동 112-12 
호프/통닭,서울특별시 광진구 화양동 9-37번지 
호프/통닭,서울특별시 광진구 중곡동 234-12번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 340-3번지 
호프/통닭,서울특별시 광진구 자양동 678-2번지 
호프/통닭,서울특별시 광진구 구의동 68-30번지 
호프/통닭,서울특별시 광진구 중곡동 79-3번지 
호프/통닭,서울특별시 광진구 중곡동 140-1 
호프/통닭,서울특별시 광진구 중곡동 172-59번지 
호프/통닭,서울특별시 광진구 중곡동 149-37번지 
호프/통닭,서울특별시 광진구 구의동 243-76번지 
호프/통닭,서울특별시 광진구 구의동 217-19번지 (2층) 
호프/통닭,서울특별시 광진구 능동 235-1번지 
호프/통닭,서울특별시 광진구 자양동 9-12번지 (2층) 
호프/통닭,서울특별시 광진구 자양동 606-45번지 (1층) 
호프/통닭,서울특별시 광진구 구의동 547번지 강변현대하이엘 105호 
호프/통닭,서울특별시 광진구 화양동 117-1번지 (1층) 
호프/통닭,서울특별시 광진구 화양동 11-1번지 (3층) 
호프/통닭,서울특별시 광진구 중곡동 41-20 
호프/통닭,서울특별시 광진구 자양동 624-26번지 
호프/통닭,서울특별시 광진구 중곡동 613-21번지 
호프/통닭,서울특별시 광진구 자양동 652-11번지 
통닭(치킨),서울특별시 광진구 중곡동 570-4번지 1층 
호프/통닭,서울특별시 광진구 구의동 200-18번지 
호프/통닭,서울특별시 광진구 자양동 606-42번지 (1층) 
호프/통닭,서울특별시 광진구 화양동 5-100 
호프/통닭,서울특별시 광진구 구의동 252-81번지 
호프/통닭,서울특별시 광진구 구의동 228-16번지 
호프/통닭,서울특별시 광진구 중곡동 181-12번지 
호프/통닭,서울특별시 광진구 능동 256-1번지 
호프/통닭,서울특별시 광진구 구의동 68-34번지 
통닭(치킨),서울특별시 광진구 중곡동 621-1번지 
호프/통닭,서울특별시 광진구 화양동 7-42번지 
호프/통닭,서울특별시 광진구 군자동 361-27번지 
호프/통닭,서울특별시 광진구 화양동 9-90번지 (지하1층) 
호프/통닭,서울특별시 광진구 화양동 9-16번지 
통닭(치킨),서울특별시 광진구 화양동 499-1번지 
호프/통닭,서울특별시 광진구 능동 223-5번지 
호프/통닭,서울특별시 광진구 중곡동 635-1번지 
호프/통닭,서울특별시 광진구 광장동 554-7번지 광장현대아파트 7동 108호
호프/통닭,서울특별시 광진구 화양동 17-82번지 
호프/통닭,서울특별시 광진구 구의동 246-15번지 
통닭(치킨),서울특별시 광진구 자양동 857번지 도시엔A동 1층 105호 
통닭(치킨),서울특별시 광진구 중곡동 640-1번지 1층 
호프/통닭,서울특별시 광진구 화양동 18-21번지 
호프/통닭,서울특별시 광진구 중곡동 192-7 2층 
호프/통닭,서울특별시 광진구 화양동 212번지 
호프/통닭,서울특별시 광진구 구의동 221-12번지 
호프/통닭,서울특별시 광진구 구의동 596-5번지 
호프/통닭,서울특별시 광진구 구의동 246-10번지 
호프/통닭,서울특별시 광진구 구의동 252-109번지 1층 
호프/통닭,서울특별시 광진구 화양동 111-118번지 
호프/통닭,서울특별시 광진구 구의동 71-1번지 
호프/통닭,서울특별시 광진구 중곡동 558-2번지 
호프/통닭,서울특별시 광진구 중곡동 557-4 
호프/통닭,서울특별시 광진구 화양동 23-7번지 
호프/통닭,서울특별시 광진구 자양동 10-32번지 
호프/통닭,서울특별시 광진구 화양동 7-4번지 
호프/통닭,서울특별시 광진구 군자동 476-4 201호
호프/통닭,서울특별시 광진구 자양동 9-31번지 
호프/통닭,서울특별시 광진구 화양동 6-2번지 
호프/통닭,"서울특별시 광진구 광장동 240-1번지 ,7,8 "
호프/통닭,서울특별시 광진구 중곡동 241-14번지 
호프/통닭,서울특별시 광진구 화양동 112-14번지 1층 
호프/통닭,서울특별시 광진구 화양동 47-76 
호프/통닭,서울특별시 광진구 구의동 246-60번지 
호프/통닭,서울특별시 광진구 구의동 244-51번지 
호프/통닭,서울특별시 광진구 군자동 463-6번지 
호프/통닭,서울특별시 광진구 중곡동 56-17번지 
호프/통닭,"서울특별시 광진구 자양동 658-14번지 ,16 1동 107호 "
호프/통닭,서울특별시 광진구 자양동 608-9번지 
호프/통닭,서울특별시 광진구 중곡동 140-1번지 
호프/통닭,서울특별시 광진구 중곡동 292 에스케이(아)상가동 112호
호프/통닭,서울특별시 광진구 자양동 638-34번지 
호프/통닭,서울특별시 광진구 광장동 240-1번지 
호프/통닭,서울특별시 광진구 광장동 185-1번지 
호프/통닭,서울특별시 광진구 화양동 5-12번지 
호프/통닭,서울특별시 광진구 중곡동 290-4번지 
호프/통닭,서울특별시 광진구 화양동 5-42번지 
통닭(치킨),"서울특별시 광진구 구의동 231-9번지 ,10 "
호프/통닭,서울특별시 광진구 구의동 227-43 
호프/통닭,서울특별시 광진구 화양동 49-13번지 
호프/통닭,서울특별시 광진구 화양동 111-27번지 
호프/통닭,서울특별시 광진구 화양동 5-90번지 
호프/통닭,서울특별시 광진구 자양동 679-31번지 
호프/통닭,서울특별시 광진구 중곡동 107-43번지 
호프/통닭,서울특별시 광진구 자양동 115-9 (A동) 
호프/통닭,서울특별시 광진구 자양동 202-9번지 
호프/통닭,서울특별시 광진구 중곡동 341-5번지 
호프/통닭,서울특별시 광진구 자양동 43-37번지 
호프/통닭,서울특별시 광진구 화양동 5-91번지 
호프/통닭,서울특별시 광진구 광장동 185-2번지 
호프/통닭,"서울특별시 광진구 화양동 18-5번지 ,6 "
호프/통닭,서울특별시 광진구 화양동 15-6번지 
호프/통닭,서울특별시 광진구 구의동 546-1번지 동서울터미널 
호프/통닭,서울특별시 광진구 중곡동 341-1번지 
호프/통닭,서울특별시 광진구 자양동 44-8번지 
통닭(치킨),서울특별시 광진구 중곡동 62-68번지 대영아파트 B02호 
호프/통닭,서울특별시 광진구 중곡동 158-32번지 
호프/통닭,서울특별시 광진구 중곡동 18-72번지 
호프/통닭,서울특별시 광진구 화양동 3-37번지 
호프/통닭,서울특별시 광진구 자양동 615-43번지 
호프/통닭,서울특별시 광진구 자양동 225-6번지 
호프/통닭,서울특별시 광진구 중곡동 242-3번지 
호프/통닭,서울특별시 광진구 화양동 2-49번지 
호프/통닭,서울특별시 광진구 화양동 46-48번지 
통닭(치킨),서울특별시 광진구 화양동 18-6번지 
호프/통닭,서울특별시 광진구 중곡동 93-31번지 
호프/통닭,서울특별시 광진구 중곡동 40-1번지 
호프/통닭,서울특별시 광진구 군자동 473-17번지 
호프/통닭,서울특별시 광진구 구의동 252-116번지 
호프/통닭,서울특별시 광진구 군자동 184-6번지 
호프/통닭,서울특별시 광진구 화양동 111-107번지 
호프/통닭,서울특별시 광진구 구의동 246-60번지 
호프/통닭,서울특별시 광진구 구의동 221-31번지 
호프/통닭,서울특별시 광진구 중곡동 38-32번지 
호프/통닭,서울특별시 광진구 구의동 67-3번지 
호프/통닭,서울특별시 광진구 군자동 363-3 
호프/통닭,서울특별시 광진구 구의동 213-13 
호프/통닭,서울특별시 광진구 중곡동 92-47번지 
호프/통닭,서울특별시 광진구 구의동 246-10번지 (지하) 
호프/통닭,서울특별시 광진구 자양동 236-160번지 
호프/통닭,서울특별시 광진구 화양동 5-29번지 
호프/통닭,서울특별시 광진구 화양동 94-82번지 
호프/통닭,서울특별시 광진구 자양동 615-14번지 
호프/통닭,서울특별시 광진구 화양동 5-12번지 지하 
호프/통닭,서울특별시 광진구 자양동 59-2번지 
호프/통닭,서울특별시 광진구 자양동 8-24번지 (지하1층) 
호프/통닭,서울특별시 광진구 광장동 257-2번지 
호프/통닭,서울특별시 광진구 구의동 229-1번지 
호프/통닭,서울특별시 광진구 군자동 363-14번지 
호프/통닭,"서울특별시 광진구 화양동 5-48번지 , 49 "
호프/통닭,서울특별시 광진구 자양동 9-29번지 (2층) 
호프/통닭,서울특별시 광진구 화양동 7-5번지 
호프/통닭,서울특별시 광진구 자양동 223-2 
호프/통닭,서울특별시 광진구 화양동 12-32번지 
호프/통닭,서울특별시 광진구 구의동 53-14번지 (2층) 
호프/통닭,"서울특별시 광진구 자양동 658-14 ,16호 1동 102호 "
호프/통닭,서울특별시 광진구 중곡동 88-32번지 
통닭(치킨),서울특별시 광진구 화양동 10-25번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 244-6번지 
통닭(치킨),서울특별시 광진구 중곡동 220-27번지 (1층) 
호프/통닭,서울특별시 광진구 중곡동 242-2번지 
호프/통닭,서울특별시 광진구 중곡동 44-19번지 
호프/통닭,서울특별시 광진구 자양동 7-17번지 
호프/통닭,서울특별시 광진구 중곡동 243-1번지 
호프/통닭,서울특별시 광진구 자양동 762 상가A단지104호 
호프/통닭,서울특별시 광진구 화양동 112-17번지 
호프/통닭,"서울특별시 광진구 자양동 5-13 (104,105호) "
통닭(치킨),서울특별시 광진구 자양동 660-0번지 1층 
호프/통닭,서울특별시 광진구 구의동 257-126 
호프/통닭,서울특별시 광진구 군자동 476-7번지 
호프/통닭,서울특별시 광진구 중곡동 220-74번지 
호프/통닭,서울특별시 광진구 자양동 851-1번지 
호프/통닭,서울특별시 광진구 자양동 52-65번지 
호프/통닭,서울특별시 광진구 중곡동 220-78번지 
호프/통닭,서울특별시 광진구 화양동 111-124번지 
호프/통닭,서울특별시 광진구 화양동 15-54번지 
호프/통닭,서울특별시 광진구 중곡동 79-3번지 
호프/통닭,서울특별시 광진구 자양동 227-33번지 
호프/통닭,서울특별시 광진구 중곡동 170-24 
호프/통닭,서울특별시 광진구 구의동 246-37번지 
호프/통닭,서울특별시 광진구 군자동 473-13번지 2층 
호프/통닭,서울특별시 광진구 화양동 44-26번지 (1층) 
호프/통닭,서울특별시 광진구 구의동 246-19번지 
